realization,Lambda1,Lambda2,r_gain,weak_axis_w0,weak_axis_wa,delta_phi_weak_deg,delta_phi_strong_deg,angle_weak_lt_5deg,angle_weak_lt_10deg,angle_weak_lt_45deg,angle_weak_lt_angle_strong
186,6.842188723749043,1.550447780325471,1.1867807806627808,-0.24739295974455583,0.968915230280146,3.342040197343065,86.6579598026568,1,1,1,1
187,6.433417126139772,1.4767706917630739,1.1741547706297284,-0.24887807762343736,0.968534822543032,3.5421443441246097,86.45785565587538,1,1,1,1
188,6.7604136044225935,1.5394693703608413,1.1856738445463215,-0.24673941903382932,0.9690818639799468,3.1982132940496766,86.8017867059502,1,1,1,1
189,6.607233312355426,1.4904289608591803,1.1735992388758265,-0.24960783755154026,0.9683470077574692,3.358184534207052,86.641815465793,1,1,1,1
190,7.076078433645433,1.5292627996743997,1.1729000995854002,-0.24437908992651086,0.9696797720931845,3.2662897764038634,86.73371022359608,1,1,1,1
191,6.823181026129644,1.4363745627156168,1.1490380354785736,-0.24798719289388868,0.9687633107011274,3.5125124845274356,86.48748751547241,1,1,1,1
192,6.832661361632585,1.4342319967950345,1.1480759744999505,-0.2485759264239558,0.9686124141277935,3.2080657369163577,86.79193426308366,1,1,1,1
193,6.961856654957492,1.4552032971304996,1.151820144632545,-0.24750861439398533,0.9688856928455336,3.3702299298494363,86.6297700701504,1,1,1,1
194,7.022719060336143,1.4887657374989451,1.1612453853128728,-0.2508616710822601,0.9680229449666036,3.392759088424313,86.60724091157577,1,1,1,1
195,6.811868174223448,1.5770119178968336,1.1966252144235638,-0.24820765588043495,0.9687068491356605,3.615062027587317,86.38493797241267,1,1,1,1
196,6.5767600710806065,1.511189947768899,1.1818010939139685,-0.24563144618803437,0.9693632923953612,3.162730013344901,86.83726998665517,1,1,1,1
197,6.99342173601954,1.4056768494032212,1.1347566455414704,-0.25056403150721024,0.9681000289819507,3.3801807943712854,86.61981920562853,1,1,1,1
198,6.54456744222256,1.5206282933327464,1.1861562855674646,-0.24877952283130167,0.9685601421800454,3.5487358636713338,86.45126413632863,1,1,1,1
199,6.956395221674001,1.4607888689481998,1.1538002797356757,-0.24959109001934016,0.9683513245630212,3.3697027036675564,86.63029729633244,1,1,1,1
200,6.67359510489641,1.4411559027545682,1.1545773708017615,-0.2465372428608802,0.9691333179096441,3.059158228074033,86.94084177192583,1,1,1,1
201,6.531660029926497,1.495850907610264,1.1778484042354362,-0.2454759241777997,0.9694026875602602,3.3537210859986804,86.6462789140012,1,1,1,1
202,6.849800022990458,1.5239932069159396,1.1777231215233652,-0.24720361554657216,0.9689635557959353,3.468483056055635,86.53151694394423,1,1,1,1
203,6.651482781571686,1.4512064178489288,1.1586658127096714,-0.24836837609717996,0.9686656542661404,3.3543902498587497,86.64560975014119,1,1,1,1
204,6.46430999087472,1.634923137876565,1.2292934046816333,-0.24432874209641273,0.9696924593836876,3.234900663638106,86.76509933636193,1,1,1,1
205,6.442082658323336,1.5685546795459941,1.2066914740057082,-0.24530935004040735,0.969444852883728,3.5212350185959043,86.47876498140397,1,1,1,1
206,6.807242500069686,1.5391433520002695,1.184092901755295,-0.24672468208567183,0.9690856160575928,3.4735178802559026,86.52648211974413,1,1,1,1
207,6.823726803385725,1.5353805994410903,1.1823210039347762,-0.24582488642514183,0.9693142551381704,3.4585543038497635,86.54144569615003,1,1,1,1
208,6.915254249932554,1.492823765289922,1.1654794611598263,-0.24953058360190122,0.9683669179847558,3.424263659412646,86.57573634058734,1,1,1,1
209,6.822046043651107,1.5520712731607267,1.1879584869578932,-0.2490053317625012,0.9685021139645729,3.468507482748973,86.53149251725107,1,1,1,1
210,6.850478148969307,1.559865455632115,1.1896545576551703,-0.2484536566485819,0.9686437841115527,3.3495888248401524,86.65041117515976,1,1,1,1
211,6.493334322073403,1.5203200395060013,1.1877524370570922,-0.24901879481998326,0.9684986524649392,3.4485876180928714,86.55141238190699,1,1,1,1
212,6.646868128565659,1.5209205354849595,1.1829420895870684,-0.2451374334677942,0.9694883386162118,3.4385532061946105,86.56144679380533,1,1,1,1
213,6.949265048505497,1.5815633919211134,1.1936570921400746,-0.24859913267262707,0.9686064583897929,3.201709459367774,86.79829054063224,1,1,1,1
214,6.925160577527505,1.6045791282633692,1.201969046569854,-0.24641097722150734,0.9691654297924279,3.303732422588403,86.6962675774116,1,1,1,1
215,6.971502301773576,1.5399583449937193,1.1793784197374257,-0.2461866751144199,0.9692224311251298,3.5377536374476226,86.46224636255239,1,1,1,1
216,6.977185156643543,1.5675266385093765,1.188200943269554,-0.2427338420615741,0.9700929243727255,3.3302530130460664,86.66974698695401,1,1,1,1
217,6.945601467646006,1.5885104256232632,1.196044226139315,-0.2494664298791623,0.968383446968888,3.498510592732869,86.50148940726709,1,1,1,1
218,7.019126061855884,1.5827693417718487,1.191840865322039,-0.2489522790363997,0.968515752459702,3.5268212289060292,86.47317877109379,1,1,1,1
219,6.802502059540531,1.4767377365614573,1.1632196412058282,-0.24871691977123508,0.9685762199329019,3.3063527061596827,86.69364729384013,1,1,1,1
220,6.835997544442396,1.4766719867664282,1.1622732175001698,-0.2520724391805736,0.9677083679526369,3.4298155126143905,86.57018448738536,1,1,1,1
221,6.393180825236002,1.454362513189067,1.167307697039383,-0.24694424994364333,0.9690296886162835,3.7641437698381663,86.23585623016183,1,1,1,1
222,7.0842231354062255,1.3767182948780714,1.1233615403551613,-0.2514536591553598,0.9678693389592317,3.325449475996085,86.67455052400366,1,1,1,1
223,6.554974728843621,1.5365899012289719,1.1914065780430798,-0.24786252277700846,0.9687952156171175,3.2615099837452712,86.73849001625447,1,1,1,1
224,6.913842654870619,1.456161957549347,1.1533567893375647,-0.25015720594218493,0.9682052325386387,3.2784683232370853,86.72153167676308,1,1,1,1
225,6.507548910733674,1.4479116099034222,1.1615849699429248,-0.24744449826593723,0.9689020694982123,3.1809161069259484,86.81908389307405,1,1,1,1
226,6.733667720087164,1.509111533263166,1.1761975024764408,-0.2486430485355424,0.9685951860374652,3.386490405705346,86.61350959429444,1,1,1,1
227,6.847146486834924,1.488939912496677,1.1660792372124353,-0.2505252421433494,0.968110067631267,3.3486469263843883,86.65135307361547,1,1,1,1
228,6.519561078025533,1.4747701680705572,1.170768385066488,-0.2475414361891884,0.9688773076965906,3.230101755833274,86.76989824416673,1,1,1,1
229,6.873717792820612,1.5297301768351235,1.1789177959428192,-0.24751053986477423,0.9688852009685399,3.379282458045551,86.62071754195439,1,1,1,1
230,6.640223382489575,1.533746712882797,1.1875845211577023,-0.2476923083623566,0.9688387483880521,3.280585240623039,86.71941475937689,1,1,1,1
231,6.622938019075278,1.4488018612061555,1.1586219895280416,-0.24829097284908544,0.9686854973631301,3.299921676712791,86.70007832328716,1,1,1,1
232,6.470891580951694,1.5235699067917705,1.1896649591247728,-0.24618317880696244,0.969223319195581,3.5079822132297687,86.49201778677032,1,1,1,1
233,7.205594501254449,1.4977192324728799,1.159384553375239,-0.2499037239279268,0.9682706898212683,3.2636536900683444,86.73634630993143,1,1,1,1
234,6.62206062643659,1.4485832366335494,1.1585701276672138,-0.24977007313962205,0.9683051742936356,3.4387294471383245,86.56127055286147,1,1,1,1
235,6.768012994012638,1.4706810209554,1.1621243042368234,-0.24932022219804678,0.9684210999369627,3.394507406982445,86.60549259301739,1,1,1,1
236,6.839540022025263,1.4648537435550022,1.158206492022135,-0.2505232275451301,0.9681105889620105,3.211182496386286,86.78881750361384,1,1,1,1
237,7.1573358841912,1.5026379358950437,1.162183976049592,-0.24681037871588912,0.969063794060081,3.212784520112753,86.78721547988728,1,1,1,1
238,6.812478235918879,1.4834529799626768,1.1652071186819697,-0.25145018689701254,0.967870241049624,3.646661581186501,86.35333841881348,1,1,1,1
239,6.716146195852268,1.4950427429270172,1.1719191207420308,-0.24946324490594168,0.9683842674481025,3.382633219396815,86.61736678060291,1,1,1,1
240,6.868261113011773,1.3762461113279714,1.127705897114459,-0.24887542292305337,0.9685355047002,3.2602633852445604,86.73973661475533,1,1,1,1
241,6.490231085054539,1.511618403271421,1.1847695804001668,-0.24843066829592692,0.9686496802508322,3.421598458534845,86.57840154146508,1,1,1,1
242,6.756157505339462,1.4791531559776017,1.16533802388,-0.2497051487376961,0.9683219189370265,3.6459912445237626,86.35400875547622,1,1,1,1
243,6.940971421349183,1.477425494471269,1.1596917550718073,-0.24997090988718976,0.9682533471205614,3.1583007045501184,86.84169929544994,1,1,1,1
244,6.791674755282309,1.4086414455822793,1.1404143780989224,-0.25004566949951584,0.968234043588914,3.274827456386849,86.72517254361324,1,1,1,1
245,6.772637471683467,1.5045093363688156,1.173468372794364,-0.24989895959124434,0.9682719194499103,3.4242373617796154,86.57576263822023,1,1,1,1
246,6.822963187584864,1.5287162836747343,1.1801120765493343,-0.2508214115073884,0.9680333772806811,3.699865903909911,86.30013409609005,1,1,1,1
247,6.375545683658134,1.5629994662599649,1.207194175005532,-0.2445802639813394,0.9696290499313738,3.4346681884636423,86.5653318115365,1,1,1,1
248,6.940626595014024,1.4565086926820427,1.1527881755148024,-0.24910805366840458,0.968475697990166,3.3442979896651415,86.65570201033469,1,1,1,1
249,6.751147617777685,1.473371866648872,1.163510479397958,-0.24547927356798332,0.9694018394084751,3.0410605816852225,86.95893941831463,1,1,1,1
250,6.43121424124692,1.5267900328082724,1.1921781542535401,-0.2459148366262979,0.9692914386948134,3.36823599300686,86.631764006993,1,1,1,1
251,7.170369582160262,1.486017170866538,1.1565612700826726,-0.2508507407938766,0.9680257774683293,3.4271722185007114,86.5728277814992,1,1,1,1
252,6.840510502559754,1.515512579631084,1.175165310891408,-0.24640168118701838,0.9691677932681271,3.140286400083142,86.85971359991677,1,1,1,1
253,6.46625323150208,1.4918566381117417,1.1785158066081625,-0.24724821529650892,0.9689521763393131,3.3936927874414007,86.6063072125586,1,1,1,1
254,6.643508995917486,1.485246639916909,1.1707042518609165,-0.2471563899978184,0.968975602831798,3.2471239008917436,86.75287609910824,1,1,1,1
255,6.674086337059972,1.4716323954229469,1.1651001470803293,-0.25133391498803076,0.9679004407359207,3.450174928220219,86.54982507177986,1,1,1,1
256,6.403501583499829,1.4621567518526382,1.1698160028365434,-0.24763735710210627,0.96885279550997,3.3638620087777196,86.63613799122214,1,1,1,1
257,6.398306649677234,1.4904983325975418,1.1802350471738803,-0.2469057665660482,0.9690394947763648,3.487341657760811,86.51265834223898,1,1,1,1
258,6.87190547962579,1.4258246185133905,1.1442792028918685,-0.251411833559295,0.9678802043364423,3.270812741262307,86.72918725873762,1,1,1,1
259,6.773423269327728,1.4588854416133832,1.1579668193604313,-0.2506875642830306,0.9680680477703213,3.462404959366958,86.5375950406331,1,1,1,1
260,6.650806922613981,1.5618069154801735,1.1968951034328892,-0.24519805187356147,0.9694730090917489,3.3784452738373827,86.62155472616263,1,1,1,1
261,6.929927550940988,1.5542681375061111,1.1853201979218975,-0.24820909481242515,0.9687064804430683,3.25256261875977,86.74743738124009,1,1,1,1
262,6.67588113889568,1.5129320118612297,1.1792768063619092,-0.24625268981675466,0.9692056607129435,3.154173023891277,86.84582697610881,1,1,1,1
263,6.908553227557988,1.5716482989554537,1.1917041375643982,-0.24924859981579744,0.9684395363107933,3.639009255013139,86.36099074498668,1,1,1,1
264,6.720198621511023,1.5580663676991964,1.1932816543864957,-0.24683033323935127,0.9690587116335888,3.51243841858753,86.48756158141228,1,1,1,1
265,6.567198463482018,1.4267834711427547,1.1524249589801783,-0.24527899974873113,0.9694525322481045,3.400873389699741,86.59912661030023,1,1,1,1
266,7.018849151435504,1.4532990552832683,1.1497769406811578,-0.24767584193318146,0.9688429580291584,3.3559430456293415,86.64405695437073,1,1,1,1
267,7.035154975521639,1.468884372515838,1.1544520841191577,-0.25277206137292857,0.9675258575300614,3.3973691622312105,86.60263083776871,1,1,1,1
268,6.625669207704874,1.5671426888473177,1.1995981629911603,-0.24381270610420663,0.9698223364834117,3.4733723936690404,86.52662760633099,1,1,1,1
269,6.656030401615833,1.66338429320647,1.2313927820053203,-0.2454871649827882,0.969399841050489,3.496531150397621,86.5034688496023,1,1,1,1
270,6.96320603737642,1.4774507921112556,1.1591122449206668,-0.24930970054674653,0.968423808677426,3.476154562580754,86.52384543741915,1,1,1,1
271,6.996107273410378,1.406810146924374,1.135069686047714,-0.2511331692490256,0.9679525459974472,3.106516273136931,86.89348372686291,1,1,1,1
272,6.863744957789988,1.5368492981843627,1.1815859197455263,-0.24527605052514015,0.9694532784197435,3.0943088341727796,86.90569116582711,1,1,1,1
273,6.707677720376787,1.4775847762027712,1.1661846751330747,-0.24761973771110257,0.9688572988298558,3.4813814442672744,86.51861855573253,1,1,1,1
274,6.250182061083116,1.4969604395851317,1.1876305784209762,-0.2472596653397359,0.9689492545515899,3.5376159827275906,86.46238401727234,1,1,1,1
275,7.089525808305098,1.51635733731791,1.16837803346765,-0.25069877226739934,0.968065145320096,3.2083007516346105,86.79169924836536,1,1,1,1
276,6.926716624155702,1.4962838019911526,1.1663073171643976,-0.25129666161330466,0.9679101135239824,2.9880039860094705,87.01199601399038,1,1,1,1
277,6.727576677022654,1.4879997795822282,1.1691754749101146,-0.24984828420435767,0.9682849967236601,3.5486175193424474,86.45138248065747,1,1,1,1
278,6.775638730971382,1.5124374144786839,1.1760619281767293,-0.2491953994456717,0.9684532270043361,3.345604282912548,86.65439571708747,1,1,1,1
279,6.715291160549166,1.5002006294259627,1.1737088638255924,-0.24595208662048726,0.969281987394292,3.2223768159715056,86.77762318402833,1,1,1,1
280,6.543560550202634,1.50907209290198,1.1821266293896218,-0.2469085795676342,0.9690387780351689,3.6680181613972387,86.33198183860276,1,1,1,1
281,7.084958950314773,1.5173272368543156,1.1688145660460512,-0.25058231169025313,0.9680952975136119,3.2199268688630176,86.78007313113693,1,1,1,1
282,6.854668957025565,1.5314939338535736,1.1800783538122506,-0.24778771854796386,0.968814350913938,3.4449197548366604,86.55508024516334,1,1,1,1
283,6.9098082436427255,1.5182915892543634,1.1740617095651191,-0.25040813448705607,0.9681403649175632,3.4740541749530713,86.52594582504676,1,1,1,1
284,6.784812223695453,1.4952057969985517,1.1699634309565237,-0.25064226840854065,0.9680797763030798,3.1103008163629227,86.88969918363715,1,1,1,1
285,6.814889357280809,1.5161250915966764,1.1761308621970068,-0.24727561462424102,0.9689451844207719,3.4588666509578565,86.54113334904208,1,1,1,1
286,7.080469289613598,1.4440600802905514,1.1452862422258112,-0.25078769424646336,0.9680421129344231,3.2948257354244634,86.70517426457555,1,1,1,1
287,6.759416544226555,1.5040036161488946,1.1736888899563582,-0.24783165725799203,0.9688031119173582,3.2927399665342825,86.70726003346557,1,1,1,1
288,7.0112482525364195,1.453714826118724,1.1501001763982734,-0.24823970015870714,0.9686986380010633,3.47046023172842,86.52953976827153,1,1,1,1
289,6.799942624867485,1.588939007556587,1.2010118283909776,-0.24617849575904546,0.9692245086799104,3.5066035855527646,86.49339641444732,1,1,1,1
290,7.101596975394193,1.5529149190496023,1.1797600091425684,-0.24865041844941613,0.9685932941151979,3.1170491821695236,86.88295081783049,1,1,1,1
291,6.352007451427607,1.5261028010626358,1.1947186270809849,-0.24703869260679448,0.9690056162660389,4.020709644336376,85.97929035566364,1,1,1,1
292,6.850740589675401,1.479977879874837,1.1629773782965525,-0.2471762346294479,0.9689705408496216,3.0926598778629337,86.90734012213697,1,1,1,1
293,6.661689870732918,1.5156183454773209,1.180644645407917,-0.25025849289108115,0.9681790571665372,3.6293187085287286,86.37068129147102,1,1,1,1
294,6.713897800377323,1.5885320286040758,1.203837676332973,-0.24519358397351285,0.9694741390971828,3.2918438348820915,86.70815616511788,1,1,1,1
295,6.791032706552615,1.5153479979332236,1.1765829595238955,-0.25095312916333357,0.9679992391335497,3.200444924236104,86.79955507576373,1,1,1,1
296,6.524749772022383,1.5243584641474819,1.1881269565566976,-0.24627204380148238,0.9692007431083826,3.437650810130404,86.56234918986941,1,1,1,1
297,6.388350716065849,1.4157003661091987,1.1533830504722449,-0.24900612591783486,0.9685019097840702,3.2114773343418803,86.78852266565823,1,1,1,1
298,6.700506195305242,1.5290136945351704,1.184017587270347,-0.24618405338390856,0.9692230970522054,3.3816390861635566,86.61836091383638,1,1,1,1
299,7.081619151564704,1.4878990012784004,1.1594242958528016,-0.24719884609610615,0.9689647725736749,2.9829316037804805,87.01706839621936,1,1,1,1
300,6.925332632353044,1.5407239442450422,1.1810052443679668,-0.2465708639206037,0.9691247644475127,3.448771954674994,86.55122804532503,1,1,1,1
301,6.646809159123237,1.4898886977325647,1.1722137646039577,-0.24821622585143507,0.9687046532478666,3.231487529045687,86.76851247095446,1,1,1,1
302,6.86816300848867,1.4713552558063663,1.1596184634624769,-0.24739596341578626,0.9689144633483262,3.3228138231785564,86.67718617682152,1,1,1,1
303,6.513478454536271,1.4493082582479901,1.161910149466842,-0.2463746025544735,0.9691746773498187,3.5039254091912975,86.49607459080858,1,1,1,1
304,6.488255364615947,1.5136639207135132,1.1855611354268865,-0.24778107498384253,0.9688160500734136,3.4013746785508836,86.59862532144899,1,1,1,1
305,6.933843194749841,1.4181680437904984,1.1402469061142795,-0.2509479370094894,0.9680005851809601,3.312271259122256,86.68772874087763,1,1,1,1
306,6.3987784685711295,1.4915833820782636,1.180611674924025,-0.24539067611274992,0.969424270418751,3.4336151655530567,86.56638483444696,1,1,1,1
307,6.7802277459101115,1.621405281379716,1.21255408491996,-0.24722560193188253,0.9689579463265774,3.3943172251368803,86.60568277486296,1,1,1,1
308,7.121296485581441,1.5041376462714615,1.163606256006906,-0.24766681555518436,0.9688452654953496,3.1366400387842726,86.86335996121561,1,1,1,1
309,6.569760618815594,1.4865240720972386,1.1733790526174757,-0.24830184230805044,0.9686827112664023,3.3686038371917277,86.63139616280841,1,1,1,1
310,6.787655450042083,1.4175725832515518,1.1435504197584205,-0.2531297196178457,0.9674323464957078,3.2842309821408477,86.71576901785913,1,1,1,1
311,6.608753179978603,1.4764312009793723,1.1686714010274786,-0.2461678289120687,0.9692272179467096,3.178170627649086,86.82182937235099,1,1,1,1
312,7.293005490213622,1.453445390468614,1.143366557674273,-0.2494698534630741,0.9683825650088462,3.316851744984112,86.68314825501555,1,1,1,1
313,6.6146917792663205,1.5489187585062982,1.1936782707099343,-0.24708395934385058,0.9689940748193285,3.3303245768888132,86.66967542311124,1,1,1,1
314,6.981823763343558,1.4630745609916602,1.1539048848870856,-0.25268072729622537,0.9675497145124122,3.6628188768903294,86.3371811231095,1,1,1,1
315,6.257066470641608,1.5579576210222357,1.2099050753758502,-0.24419185536606797,0.9697269397994867,3.5072501760062766,86.49274982399352,1,1,1,1
316,6.979173140739118,1.4953025315477777,1.1645467875502855,-0.24970740035041825,0.9683213383016176,3.0942199107968036,86.90578008920322,1,1,1,1
317,6.677342820153976,1.431371479011697,1.1510901900376076,-0.24575295609712616,0.9693324943328394,3.3236761567689754,86.67632384323088,1,1,1,1
318,6.834821586089902,1.4958232567658174,1.1687347479759536,-0.2510961782568087,0.9679621424750169,3.378083501456437,86.62191649854341,1,1,1,1
319,6.678073846751513,1.5599171143578339,1.1953214852027445,-0.24812117908008946,0.9687290026069758,3.354395932920269,86.6456040670797,1,1,1,1
320,6.48603698332257,1.502330021481656,1.1816077482078902,-0.24709126202694814,0.968992212677651,3.3650693657042257,86.63493063429591,1,1,1,1
321,7.166022086384164,1.509005569004711,1.1639826822350323,-0.24670783188242107,0.9690899058848335,3.499568575976939,86.50043142402298,1,1,1,1
322,6.727031386035646,1.5042953109701473,1.1747555381335826,-0.24843492697637196,0.9686485880123116,3.3301890061909813,86.66981099380898,1,1,1,1
323,6.610143026852454,1.5587915890134934,1.1972507009088826,-0.24706762105219768,0.9689982407763224,3.2841524645254143,86.71584753547437,1,1,1,1
324,6.348244873262427,1.422181705331197,1.1568990501510945,-0.2480951955655662,0.9687356574098445,3.338828317048254,86.66117168295186,1,1,1,1
325,6.732385107107147,1.529102902159307,1.1830419015334102,-0.24930026114511258,0.9684262386950174,3.338140011589755,86.66185998840993,1,1,1,1
326,6.416394481284814,1.4841765812871204,1.177364600908069,-0.24686983547837454,0.9690486491043058,3.1872151881529147,86.81278481184715,1,1,1,1
327,6.7351905868849755,1.4755915017252021,1.1647175931500424,-0.24554629942105838,0.9693848641487156,3.25717564772968,86.74282435227032,1,1,1,1
328,6.683303542527044,1.5736558300299264,1.1998380701738012,-0.2475581284032009,0.9688730427984383,3.5587208914650277,86.44127910853506,1,1,1,1
329,6.621923578514387,1.5410911091449897,1.1907264507449131,-0.2486859665419245,0.9685841677650469,3.424230028664819,86.57576997133508,1,1,1,1
330,6.900214698145765,1.5595317956557786,1.1879744032476718,-0.2488966931184699,0.9685300388499523,3.63260913305642,86.36739086694351,1,1,1,1
331,7.028992605994562,1.4939826551534936,1.162776292578592,-0.25053254813078085,0.9681081769756403,3.3895673885624316,86.61043261143755,1,1,1,1
332,7.0191066535698505,1.4301985445870953,1.1422178299444499,-0.2474051657309037,0.9689121136458476,3.17391342623232,86.82608657376754,1,1,1,1
333,6.7129372916122545,1.4439010265761036,1.1544694290297126,-0.2492343905874288,0.968443193248067,3.2304313170125036,86.76956868298748,1,1,1,1
334,6.91962608447456,1.4995381839987894,1.1675801998151487,-0.2501489742987866,0.968207359328189,3.2721457225889994,86.72785427741093,1,1,1,1
335,7.031262173233083,1.5282973897922187,1.1738524515688493,-0.2470782327169909,0.9689955350348363,3.273839456250956,86.72616054374893,1,1,1,1
336,6.574341050061394,1.4986448174770879,1.1774869388475577,-0.2482841207659341,0.9686872536456165,3.5384159807770588,86.46158401922284,1,1,1,1
337,6.348915994597942,1.5798841305438691,1.2143043153115625,-0.24398249240804096,0.9697796365145849,3.235472251827092,86.76452774817288,1,1,1,1
338,6.454692133465883,1.4876275047329988,1.1773744312539078,-0.2491893864418511,0.9684547742072077,3.414740247038219,86.58525975296158,1,1,1,1
339,6.667544558336925,1.5265535335615774,1.1842234794228628,-0.2455663774870842,0.9693797781302594,3.3171444158788437,86.6828555841211,1,1,1,1
340,6.9459808977794,1.5912965575712514,1.1969418821791278,-0.24741400412643372,0.9689098567782893,3.376950619031081,86.62304938096888,1,1,1,1
341,6.803919140807203,1.5184607713855571,1.1772444879744866,-0.24711994887027372,0.9689848971322274,3.2115008575211133,86.78849914247894,1,1,1,1
342,6.684288774959909,1.4721332948741683,1.164980510787398,-0.24853301851081433,0.9686234246134579,3.4052457127303883,86.5947542872696,1,1,1,1
343,6.7718029032534055,1.5182794234200208,1.178153651957461,-0.24920231513839894,0.9684514474818354,3.3407347795071147,86.65926522049266,1,1,1,1
344,6.854405819705992,1.476945940555433,1.1618614526146336,-0.25158088810245294,0.9678362757933705,3.438679952288639,86.56132004771132,1,1,1,1
345,6.3735417047156995,1.5058689725872254,1.186627418027201,-0.2501120699326788,0.9682168933012844,3.4136694301059203,86.58633056989387,1,1,1,1
346,6.919588125034343,1.4428779108745735,1.148798444258549,-0.24877080675710528,0.9685623809055456,3.1758829602602905,86.82411703973955,1,1,1,1
347,6.602787820804281,1.5315740723815836,1.188060574780518,-0.24542812165191008,0.9694147910478854,3.236962161654492,86.76303783834557,1,1,1,1
348,6.696740978009814,1.4070331877579858,1.14217454746985,-0.2491125956489134,0.9684745297058982,3.0948414538981526,86.90515854610199,1,1,1,1
349,7.131799768788847,1.4719564204315612,1.1530307420109933,-0.2505684185326205,0.9680988935196969,3.538194961984077,86.461805038016,1,1,1,1
350,7.08466544793786,1.5455099052383483,1.177876738025527,-0.246543206368124,0.9691318008370814,3.242835950623644,86.75716404937613,1,1,1,1
351,6.593408810510079,1.509433469629211,1.1806563576290736,-0.24442810417261548,0.9696674181855246,3.253869862885083,86.74613013711496,1,1,1,1
352,6.9975660676607605,1.529520235127775,1.175212596218411,-0.24948802669096368,0.9683778831312956,3.4182156943237154,86.5817843056762,1,1,1,1
353,6.8752680359038045,1.584905990373091,1.1971538602384206,-0.24527163724083578,0.9694543949898828,3.381168502500147,86.61883149749971,1,1,1,1
354,6.793026520767133,1.5021036187605323,1.1720550614502825,-0.24883565172587901,0.9685457234587105,3.414367005299363,86.5856329947004,1,1,1,1
355,6.541052836909518,1.5023518861413372,1.1798418502255426,-0.24784045602047727,0.9688008610439826,3.506198466503184,86.49380153349676,1,1,1,1
356,6.758604368944943,1.4301166365858058,1.1485535042932657,-0.24984358931557282,0.9682862081419478,3.515191373703662,86.48480862629623,1,1,1,1
357,6.636614422073286,1.5386326807504853,1.189389782555527,-0.24546483377783124,0.9694054958470277,3.1998753260567576,86.80012467394334,1,1,1,1
358,6.721041802299201,1.4386780733830005,1.1524596216512295,-0.25008770999619506,0.9682231856906026,3.47225170968855,86.52774829031158,1,1,1,1
359,7.012085388104804,1.4260274353915736,1.141015585129828,-0.25227610904941955,0.9676552923447923,3.591494335198642,86.40850566480125,1,1,1,1
360,6.784548559155661,1.4288216823586128,1.1474541803984262,-0.24879415773811508,0.968556383013081,3.18089537825776,86.81910462174217,1,1,1,1
361,6.562202610421599,1.41094512463949,1.1469612609413098,-0.24725658640215284,0.9689500402398231,3.4176664107669814,86.58233358923293,1,1,1,1
362,6.337133801289745,1.5093685753041415,1.1891542822374002,-0.24708924811416375,0.9689927262195404,3.7173272257180714,86.282672774282,1,1,1,1
363,6.9010123994649994,1.5051288002431313,1.1699553900362771,-0.24829921577838315,0.968683384519338,3.186479832034839,86.8135201679651,1,1,1,1
364,6.755829213363732,1.5245214938440586,1.180756408186369,-0.2482188148520509,0.9687039898511016,3.124975988218928,86.87502401178111,1,1,1,1
365,6.942479411236145,1.4390314627311716,1.1469582254323134,-0.25418486413684027,0.9671556518181219,3.4506416131909483,86.54935838680903,1,1,1,1
366,6.751723653834372,1.5371665368007232,1.1851694732127152,-0.24694471180547262,0.969029570916859,3.530461773938438,86.46953822606166,1,1,1,1
367,6.306993366814726,1.476307659740594,1.1780675111401135,-0.24789270821472947,0.9687874922881525,3.473335845523996,86.52666415447585,1,1,1,1
368,6.855240255295917,1.518898518739561,1.1758612693142143,-0.24738275728627926,0.9689178352148535,3.5852853491202636,86.41471465087973,1,1,1,1
369,6.989871908477639,1.473043075610533,1.1569686510272448,-0.24938287254077404,0.9684049684317569,2.9630924550563917,87.0369075449436,1,1,1,1
370,6.742321855313357,1.5553823024452038,1.191642084032685,-0.24817510680138263,0.9687151884656925,3.3413994507755085,86.65860054922449,1,1,1,1
371,6.824922734590089,1.4624228927320382,1.1577795424372581,-0.2494561233142704,0.9683861019970368,3.2730493791131043,86.72695062088683,1,1,1,1
372,6.658788658998499,1.47913193698816,1.168135437304755,-0.24783167577779047,0.9688031071797676,3.2848292630940903,86.71517073690589,1,1,1,1
373,6.914140228386793,1.5673868338490429,1.190124760842754,-0.24892204597495962,0.9685235232185329,3.17445140777561,86.8255485922242,1,1,1,1
374,6.729194327397905,1.466764953184486,1.1618682029744585,-0.24696469009697694,0.9690244794871304,3.2390516959373676,86.76094830406257,1,1,1,1
375,7.215370990231165,1.4803009324080385,1.1536351669684723,-0.25170599661190196,0.9678037462572714,3.4912729978238914,86.50872700217606,1,1,1,1
376,6.745009099861942,1.5052819138189184,1.1745526666439547,-0.24452897279524746,0.9696419862318779,3.193304778415054,86.80669522158496,1,1,1,1
377,6.776267336205296,1.5090295524669153,1.1748904323098277,-0.2473413541671224,0.9689284052595291,3.3821458775690987,86.61785412243081,1,1,1,1
378,7.026760179466757,1.5446547679626195,1.179281228096899,-0.24662318696263383,0.9691114505836745,3.4604141640911177,86.53958583590878,1,1,1,1
379,6.9457672181056775,1.4950052272466916,1.165360627970976,-0.24779538488305694,0.9688123901100035,3.5206487398413975,86.4793512601585,1,1,1,1
380,6.7883396517561865,1.506777554461524,1.1737709098796576,-0.2461001333167626,0.969244409001915,3.194568832531265,86.80543116746844,1,1,1,1
